2001,T
2002,T
2003,T
2004,T
2005,T
2006,T
2007,T
2008,T
2009,T
2010,T
2011,T
2012,F
2013,T
2014,T
2015,F
2016,T
2017,F
2018,F
2019,T
2020,F
2021,T
2022,F
2023,T
2024,F
2025,F
2026,T
2027,T
2028,T
2029,T
2030,F
2031,F
2032,T
2033,T
2034,T
2035,T
2036,T
2037,T
2038,F
2039,T
2040,T
2041,T
2042,F
2043,T
2044,T
2045,T
2046,T
2047,T
2048,F
2049,T
2050,T
2051,T
2052,T
2053,T
2054,F
2055,F
2056,T
2057,T
2058,F
2059,T
2060,F
2061,F
2062,F
2063,F
2064,F
2065,T
2066,T
2067,F
2068,F
2069,F
2070,F
2071,F
2072,T
2073,T
2074,F
2075,F
2076,F
2077,T
2078,F
2079,T
2080,F
2081,T
2082,F
2083,T
2084,T
2085,T
2086,T
2087,F
2088,F
2089,T
2090,T
2091,F
2092,T
2093,T
2094,F
2095,T
2096,F
2097,F
2098,F
2099,F
2100,F
2101,F
2102,T
2103,T
2104,F
2105,T
2106,F
2107,F
2108,F
2109,F
2110,F
2111,T
2112,T
2113,T
2114,F
2115,F
2116,F
2117,T
2118,T
2119,T
2120,F
2121,T
2122,F
2123,T
2124,T
2125,T
2126,T
2127,T
2128,T
2129,T
2130,T
2131,T
2132,T
2133,T
2134,T
2135,F
2136,T
2137,T
2138,F
2139,F
2140,F
2141,T
2142,F
2143,T
2144,T
2145,T
2146,F
2147,F
2148,F
2149,F
2150,T
2151,T
2152,T
2153,T
2154,F
2155,T
2156,F
2157,T
2158,T
2159,T
2160,F
2161,T
2162,F
2163,F
2164,F
2165,F
2166,T
2167,F
2168,F
2169,T
2170,T
2171,F
2172,F
2173,F
2174,T
2175,F
2176,F
2177,F
2178,F
2179,T
2180,T
2181,F
2182,F
2183,T
2184,T
2185,F
2186,T
2187,T
2188,F
2189,T
2190,F
2191,F
2192,T
2193,F
2194,F
2195,T
2196,F
2197,T
2198,T
2199,T
2200,T
2201,T
2202,T
2203,T
2204,T
2205,T
2206,T
2207,T
2208,T
2209,T
2210,T
2211,T
2212,T
2213,T
2214,T
2215,T
2216,T
2217,T
2218,T
2219,F
2220,F
2221,F
2222,T
2223,T
2224,F
2225,F
2226,F
2227,T
2228,F
2229,F
2230,T
2231,F
2232,F
2233,F
2234,F
2235,T
2236,F
2237,F
2238,T
2239,T
2240,F
2241,F
2242,F
2243,F
2244,F
2245,T
2246,F
2247,F
2248,T
2249,T
2250,F
2251,T
2252,T
2253,F
2254,F
2255,T
2256,T
2257,T
2258,T
2259,T
2260,F
2261,F
2262,F
2263,T
2264,T
2265,T
