4001,F
4002,T
4003,F
4004,F
4005,F
4006,F
4007,T
4008,N
4009,T
4010,T
4011,F
4012,F
4013,T
4014,T
4015,N
4016,F
4017,T
4018,N
4019,T
4020,F
4021,T
4022,N
4023,T
4024,T
4025,F
4026,F
4027,T
4028,N
4029,T
4030,F
4031,F
4032,N
4033,F
4034,F
4035,F
4036,F
4037,F
4038,F
4039,F
4040,T
4041,F
4042,N
4043,T
4044,F
4045,T
4046,T
4047,N
4048,F
4049,T
4050,F
4051,T
4052,T
4053,T
4054,T
4055,T
4056,T
4057,T
4058,F
4059,T
4060,T
4061,T
4062,T
4063,T
4064,T
4065,F
4066,T
4067,T
4068,T
4069,F
4070,F
4071,T
4072,F
4073,T
4074,F
4075,T
4076,N
4077,T
4078,N
4079,F
4080,T
4081,F
4082,T
4083,F
4084,T
4085,T
4086,F
4087,T
4088,F
4089,F
4090,F
4091,F
4092,F
4093,N
4094,F
4095,T
4096,T
4097,F
4098,F
4099,T
4100,T
4101,F
4102,T
4103,F
4104,F
4105,F
4106,F
4107,T
4108,T
4109,T
4110,N
4111,T
4112,T
4113,F
4114,T
4115,T
4116,F
4117,F
4118,T
4119,F
4120,F
4121,T
4122,T
4123,T
4124,T
4125,T
4126,T
4127,N
4128,F
4129,F
4130,T
4131,T
4132,F
4133,T
4134,T
4135,F
4136,T
4137,T
4138,F
4139,T
4140,N
4141,F
4142,T
4143,T
4144,N
4145,T
4146,F
4147,F
4148,F
4149,F
4150,T
4151,T
4152,F
4153,F
4154,T
4155,T
4156,F
4157,T
4158,F
4159,F
4160,F
4161,F
4162,F
4163,F
4164,F
4165,F
4166,F
4167,F
4168,F
4169,F
4170,F
4171,F
4172,F
4173,F
4174,F
4175,F
4176,F
4177,F
4178,F
4179,F
4180,F
4181,F
4182,F
4183,F
4184,F
4185,F
4186,F
4187,F
4188,F
4189,F
4190,F
4191,F
4192,T
4193,F
4194,F
4195,T
4196,T
4197,T
4198,F
4199,F
4200,T
4201,T
4202,T
4203,F
4204,T
4205,T
4206,F
4207,T
4208,F
4209,F
4210,T
4211,T
4212,F
4213,T
4214,T
4215,F
4216,T
4217,F
4218,N
4219,F
4220,F
4221,T
4222,F
4223,T
4224,F
4225,T
4226,F
4227,T
4228,N
4229,F
4230,F
4231,F
4232,F
4233,T
4234,F
4235,F
4236,F
4237,T
4238,T
4239,T
4240,T
4241,T
4242,T
4243,F
4244,T
4245,F
4246,F
4247,F
4248,F
4249,N
4250,T
4251,F
4252,F
4253,T
4254,T
4255,N
4256,N
4257,F
4258,F
4259,F
4260,F
4261,F
4262,F
4263,F
4264,F
4265,F
4266,F
4267,F
4268,F
4269,F
4270,F
4271,T
4272,F
4273,T
4274,F
4275,F
4276,T
4277,F
4278,F
4279,F
4280,F
4281,F
4282,T
4283,T
4284,N
4285,F
4286,F
4287,T
4288,T
4289,F
4290,T
4291,N
4292,F
4293,T
4294,F
4295,F
4296,T
4297,F
4298,F
4299,F
4300,F
4301,F
4302,T
4303,T
4304,F
4305,F
4306,F
4307,F
4308,F
4309,T
4310,F
4311,T
4312,T
4313,T
4314,F
4315,T
4316,T
4317,F
4318,T
4319,T
4320,T
4321,T
4322,T
4323,T
4324,F
4325,F
4326,T
4327,F
4328,F
4329,F
4330,F
4331,F
4332,T
4333,T
4334,F
4335,F
4336,T
4337,F
4338,F
4339,F
4340,F
4341,F
4342,F
4343,F
4344,F
4345,F
4346,F
4347,F
4348,F
4349,T
4350,F
4351,F
4352,F
4353,T
4354,T
4355,F
4356,F
4357,F
4358,T
4359,T
4360,F
4361,F
4362,T
4363,T
4364,T
4365,T
4366,T
4367,T
4368,F
4369,T
4370,T
4371,T
4372,T
4373,T
4374,F
4375,T
4376,T
4377,F
4378,F
4379,F
4380,T
4381,T
4382,T
4383,T
4384,T
4385,F
4386,T
4387,F
4388,F
4389,T
4390,T
4391,T
4392,F
4393,F
4394,F
4395,F
4396,T
4397,T
4398,T
4399,F
4400,F
4401,T
4402,F
4403,T
4404,F
4405,T
4406,T
4407,N
4408,F
4409,F
4410,F
4411,F
4412,F
4413,F
4414,T
4415,F
4416,F
4417,F
4418,F
4419,T
4420,T
4421,F
4422,T
4423,T
4424,F
4425,F
4426,T
4427,T
4428,T
4429,F
4430,F
4431,F
4432,T
4433,F
4434,T
4435,F
4436,F
4437,F
4438,F
4439,T
4440,T
4441,F
4442,F
4443,F
4444,T
4445,F
4446,F
4447,F
4448,F
4449,T
4450,T
4451,T
4452,T
4453,T
4454,F
4455,T
4456,T
4457,T
4458,T
4459,T
4460,T
4461,T
4462,T
4463,T
4464,F
4465,F
4466,F
4467,T
4468,T
4469,F
4470,F
4471,F
4472,F
4473,F
4474,F
4475,T
4476,F
4477,T
4478,T
4479,T
4480,T
4481,F
4482,T
4483,T
4484,T
4485,T
4486,T
4487,F
4488,F
4489,T
4490,F
4491,T
4492,F
4493,T
4494,F
4495,T
4496,T
4497,F
4498,F
4499,T
4500,T
4501,F
4502,T
4503,F
4504,F
4505,F
4506,F
4507,F
4508,T
4509,T
4510,F
4511,F
4512,F
4513,F
4514,F
4515,F
4516,T
4517,F
4518,T
4519,F
4520,T
4521,F
4522,T
4523,T
4524,F
4525,F
4526,F
4527,T
